2024-10-05 15:51:27,540 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:28,700 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:29,851 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:31,015 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:32,341 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:33,507 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:34,668 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:35,827 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:36,991 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:38,174 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:39,335 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:40,503 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:41,647 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:42,816 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:43,984 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:45,131 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:46,476 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:47,645 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:48,811 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:49,982 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:51,148 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:52,323 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:53,488 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:54,651 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:55,814 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:56,978 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:58,147 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:51:59,318 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:00,482 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:01,648 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:02,824 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:03,990 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:05,182 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:06,332 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:07,498 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:08,683 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:09,840 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:11,015 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:12,176 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:13,323 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:14,514 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:15,689 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:16,852 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:18,013 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:19,164 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:20,313 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:21,481 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:22,646 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:23,796 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:24,959 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:26,127 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:27,289 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:28,457 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:29,626 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:30,786 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:31,945 [ERROR] Exception in check_wallet_transactions: 'solders.rpc.responses.GetSignaturesForAddressResp' object has no attribute 'error'
2024-10-05 15:52:33,118 [INFO]  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2024-10-05 15:52:33,342 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:34,492 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:35,662 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:36,825 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:37,980 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:39,153 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:40,325 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:41,648 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:42,818 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:43,969 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:45,119 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:46,296 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:47,445 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:48,618 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:49,767 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:51,108 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:52,258 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:53,400 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:54,549 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:55,719 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:56,877 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:58,025 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:52:59,195 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:00,351 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:01,521 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:02,671 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:03,819 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:04,963 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:06,106 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:07,247 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:08,396 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:09,549 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:10,723 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:11,871 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:13,041 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:14,200 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:15,351 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:16,501 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:17,850 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:19,021 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 15:53:20,182 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 16:28:40,038 [INFO]  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2024-10-05 16:28:40,443 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 16:28:41,780 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 16:28:42,939 [ERROR] Exception in check_wallet_transactions: No application found. Either work inside a view function or push an application context. See http://flask-sqlalchemy.pocoo.org/contexts/.
2024-10-05 16:29:32,424 [INFO]  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
2024-10-05 16:29:33,187 [ERROR] Exception in check_wallet_transactions: (sqlite3.OperationalError) no such table: transactions
[SQL: SELECT transactions.id AS transactions_id, transactions.wallet_address AS transactions_wallet_address, transactions.amount AS transactions_amount, transactions.timestamp AS transactions_timestamp, transactions.tx_hash AS transactions_tx_hash 
FROM transactions 
WHERE transactions.tx_hash = ?
 LIMIT ? OFFSET ?]
[parameters: (Signature(
    4NLd8M91toWdHnapuEHUpuN1ezgNKVRSV799rdpp7nPWwtKnwA7g22Rp1t9VMwJrwTx2akAK955twFNsqzsmYf3X,
), 1, 0)]
(Background on this error at: https://sqlalche.me/e/14/e3q8)
2024-10-05 16:29:34,350 [ERROR] Exception in check_wallet_transactions: (sqlite3.OperationalError) no such table: transactions
[SQL: SELECT transactions.id AS transactions_id, transactions.wallet_address AS transactions_wallet_address, transactions.amount AS transactions_amount, transactions.timestamp AS transactions_timestamp, transactions.tx_hash AS transactions_tx_hash 
FROM transactions 
WHERE transactions.tx_hash = ?
 LIMIT ? OFFSET ?]
[parameters: (Signature(
    4NLd8M91toWdHnapuEHUpuN1ezgNKVRSV799rdpp7nPWwtKnwA7g22Rp1t9VMwJrwTx2akAK955twFNsqzsmYf3X,
), 1, 0)]
(Background on this error at: https://sqlalche.me/e/14/e3q8)
2024-10-05 16:29:35,716 [ERROR] Exception in check_wallet_transactions: (sqlite3.OperationalError) no such table: transactions
[SQL: SELECT transactions.id AS transactions_id, transactions.wallet_address AS transactions_wallet_address, transactions.amount AS transactions_amount, transactions.timestamp AS transactions_timestamp, transactions.tx_hash AS transactions_tx_hash 
FROM transactions 
WHERE transactions.tx_hash = ?
 LIMIT ? OFFSET ?]
[parameters: (Signature(
    4NLd8M91toWdHnapuEHUpuN1ezgNKVRSV799rdpp7nPWwtKnwA7g22Rp1t9VMwJrwTx2akAK955twFNsqzsmYf3X,
), 1, 0)]
